thrust,burn_time,mass,drag,angle,diameter,propellant_mass,wind,apogee,velocity,flight_time,isp_vac,c_star,cf,chamber_pressure_bar
1585.6149804665429,7.195610018091872,47.87495892942949,0.4942977272682481,76.02644093977148,0.21801872375515113,11.913040172656757,8.153536162646702,2955.311776745571,190.4571940574761,38.817375170237625,315.13,5772.75,0.5355,20.0
1931.3047529623652,6.625103067394462,73.52302957821266,0.33607796413232977,81.56870902354274,0.2699458181771398,38.687654741360305,1.295398189292366,2255.32189571574,133.1334532505834,30.03624083107531,315.13,5772.75,0.5355,20.0
981.7773569226315,6.354293073359449,86.57022840640386,0.5160732315028964,80.60012920431417,0.16130027338598524,25.785850255929287,5.722502166133852,1428.7208608630435,24.795219627332074,9.566221008346078,315.13,5772.75,0.5355,20.0
1758.8603990134866,3.7971013231557973,40.697281317768336,0.2479890868922235,82.57230399436334,0.21549318978063023,15.827180779089126,2.7427766213057314,2293.403218772036,135.89711383868067,28.8903358965197,315.13,5772.75,0.5355,20.0
1400.7665997914683,5.353198818777152,84.77387537308135,0.21147009298679148,84.0838706249609,0.27100245379137344,33.8905018723632,7.258181553399781,1546.0467147585907,54.08083057108803,14.21630723089806,315.13,5772.75,0.5355,20.0
1598.9658057013298,6.435864439708194,68.20018870573242,0.27379662368859187,85.0844227943116,0.26989144726525477,27.984236908169404,3.9738799249953125,2005.6157618461286,110.38236232951618,25.864930885083854,315.13,5772.75,0.5355,20.0
1482.4333419262352,5.618356010932853,40.40646783427832,0.4422014740449837,82.8283932808968,0.22333759534827513,10.254886255530042,9.158786002992379,2674.670918537858,166.62176281768572,34.84439291100891,315.13,5772.75,0.5355,20.0
1279.386248117461,3.4707049326320947,74.62293456614636,0.4707615616976475,82.31265832622174,0.24121472825417453,18.26186378090454,0.43205778500543746,1468.7299394065594,37.2510431072377,9.604664386014631,315.13,5772.75,0.5355,20.0
1489.6374865701841,7.619794806541611,50.89631533615572,0.3282819813080395,88.51899863925907,0.27660051282541587,13.901765214906625,5.350443495313324,2845.199412309407,173.27527439404923,38.290029220102305,315.13,5772.75,0.5355,20.0
877.0318469483107,6.793922543730153,67.99631957153693,0.28329427049911315,87.21409020297939,0.2617005686487467,36.4899541571057,9.290907519966998,1478.3342075149144,39.33829098084004,12.647878639487612,315.13,5772.75,0.5355,20.0
1197.9086550287273,6.519489623543221,65.43882647280493,0.2928897633692317,81.03287359337483,0.14772973236465736,26.32429279752159,3.3427843887141693,1691.8388318804957,77.64183946305778,19.3331324263009,315.13,5772.75,0.5355,20.0
1437.6117536354593,4.253779553566824,59.808288230112026,0.3519988718435211,86.2906736155038,0.23244847090555845,24.25804836500426,9.937576832077472,1681.8914617666817,74.92375815862306,17.572108177051163,315.13,5772.75,0.5355,20.0
